player,player_id,position,team_name,player_game_count,allowed_pressure_dropbacks,ce_percent,declined_penalties,franchise_id,hits_allowed,hurries_allowed,lg_percent,lt_percent,ol_te_percent,other_percent,penalties,pressures_allowed,pressures_ce,pressures_lg,pressures_lt,pressures_off,pressures_ol_te,pressures_other,pressures_rg,pressures_rt,pressures_self,pressures_te,rg_percent,rt_percent,sacks_allowed,self_percent,te_percent
Holden Geriner,157045,QB,AUBURN,1,2,0.0,0,115,0,0,0.0,0.0,0.0,50.0,0,1,0,0,0,2,0,1,0,0,1,0,0.0,0.0,1,50.0,0.0
Jacolby Criswell,122830,QB,N CAROLINA,2,2,0.0,0,245,0,0,0.0,50.0,100.0,0.0,0,0,0,0,1,2,2,0,0,0,0,1,0.0,0.0,0,0.0,50.0
Levi Williams,98365,QB,UTAH ST,3,2,0.0,0,329,0,0,50.0,0.0,50.0,50.0,0,0,0,1,0,2,1,1,0,0,0,0,0.0,0.0,0,0.0,0.0
Will Crowder,144781,QB,W VIRGINIA,1,2,0.0,0,343,0,0,50.0,0.0,100.0,0.0,0,0,0,1,0,2,2,0,0,1,0,0,0.0,50.0,0,0.0,0.0
Weston Eget,97802,QB,NEW MEX ST,2,2,0.0,0,242,0,0,50.0,0.0,100.0,0.0,0,0,0,1,0,2,2,0,0,1,0,0,0.0,50.0,0,0.0,0.0
Luke Doty,124230,QB,S CAROLINA,3,1,0.0,0,289,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,1,1,0,1,0,0,0,100.0,0.0,0,0.0,0.0
Kevin Jennings,158272,QB,SMU,1,1,0.0,0,287,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,1,100.0,0.0
Thomas Castellanos,158433,QB,UCF,3,1,0.0,0,323,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,100.0,0,0.0,0.0
CJ Lewis,61173,WR,BOWL GREEN,3,1,0.0,0,122,0,0,0.0,0.0,0.0,100.0,0,1,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1,0.0,0.0
Austin Upshaw,60528,WR,SMU,1,1,0.0,0,287,0,0,0.0,0.0,0.0,100.0,0,1,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1,0.0,0.0
Jack Turner,162969,QB,LA TECH,1,1,0.0,0,208,0,0,0.0,100.0,100.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0
Michael Alaimo,129802,QB,PURDUE,2,1,0.0,0,273,0,0,100.0,0.0,100.0,0.0,0,0,0,1,0,1,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0
Noah Kim,129623,QB,MICH STATE,3,1,0.0,0,223,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,1,1,0,1,1,0,0,100.0,100.0,0,0.0,0.0
Braden Smith,61460,WR,LOUISVILLE,4,1,0.0,0,210,0,0,0.0,0.0,0.0,100.0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0
Koy Moore,124104,WR,AUBURN,1,1,0.0,0,115,0,0,0.0,0.0,0.0,100.0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0
Khalan Laborn,57204,HB,MARSHALL,1,1,0.0,0,214,0,0,0.0,100.0,100.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0
Mason Garcia,123811,QB,E CAROLINA,1,1,0.0,0,156,0,0,0.0,0.0,0.0,100.0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0
Jensen Jones,133209,QB,AIR FORCE,1,1,0.0,0,101,0,0,0.0,0.0,0.0,100.0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0
Thomaz Whitford,138497,TE,NEW MEX ST,1,1,0.0,0,242,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0,0.0,100.0
Evan Prater,123576,QB,CINCINNATI,4,1,0.0,0,138,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,100.0,0,0.0,0.0
Stone Earle,123504,QB,N TEXAS,3,1,0.0,0,251,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,100.0,0,0.0,0.0
Myles Price,123155,WR,TEXAS TECH,1,1,0.0,0,315,0,0,0.0,0.0,0.0,100.0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0
Rontavius Groves,40901,WR,TEXAS ST,1,1,0.0,0,314,0,0,0.0,0.0,0.0,100.0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0
Connor Cigelske,122433,QB,GA SOUTHRN,1,1,0.0,0,174,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,1,100.0,0.0
Bryson Green,144651,WR,OKLA STATE,1,1,0.0,0,262,0,0,0.0,0.0,0.0,100.0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0
Sam Jackson,144682,QB,TCU,3,1,0.0,0,305,0,0,0.0,0.0,100.0,0.0,0,1,0,0,0,1,1,0,1,0,1,0,100.0,0.0,1,100.0,0.0
Trexler Ivey,122184,QB,CHARLOTTE,1,1,0.0,0,136,0,0,100.0,0.0,100.0,0.0,0,0,0,1,0,1,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0
Ryan Glover,109047,QB,MEMPHIS,1,1,100.0,0,218,0,0,0.0,0.0,100.0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0
Christian Veilleux,145086,QB,PENN STATE,3,1,100.0,0,266,0,0,0.0,0.0,100.0,0.0,0,0,1,0,0,1,1,0,1,1,0,0,100.0,100.0,0,0.0,0.0
Braelon Allen,145159,HB,WISCONSIN,3,1,0.0,0,349,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0,0.0,100.0
Deacon Hill,145170,QB,WISCONSIN,1,1,100.0,0,349,0,0,0.0,0.0,100.0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0
Isaac Ross,104919,WR,UMASS,1,1,0.0,0,216,0,1,0.0,0.0,0.0,100.0,0,1,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0
Cole Kramer,101627,QB,MINNESOTA,3,1,0.0,0,225,0,0,0.0,0.0,0.0,100.0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0
Ryan O'Keefe,101139,WR,UCF,2,1,0.0,0,323,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,100.0,0,0.0,0.0
Gabriel Rogers,100921,WR,MEMPHIS,2,1,0.0,0,218,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,100.0,0,0.0,0.0
Damon Ward,100880,WR,N TEXAS,1,1,0.0,0,251,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,1,1,0,1,0,0,0,100.0,0.0,0,0.0,0.0
Demarcus Jones II,99614,HB,NC STATE,1,1,0.0,0,248,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,1,1,0,1,0,0,0,100.0,0.0,0,0.0,0.0
Kinkead Dent,99132,QB,OLE MISS,2,1,0.0,0,226,0,0,0.0,100.0,100.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0
Tanner McGee,98215,QB,S ALABAMA,1,1,0.0,0,288,0,0,0.0,0.0,0.0,100.0,0,1,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1,0.0,0.0
Will Haskell,146153,QB,S DIEGO ST,2,1,0.0,0,284,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,1,1,0,1,0,0,0,100.0,0.0,0,0.0,0.0
Michael Kern,97799,QB,WAKE,1,1,0.0,0,339,0,0,0.0,0.0,0.0,100.0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0
Jadon Haselwood,97791,WR,ARKANSAS,1,1,0.0,0,111,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0,0.0,100.0
Sam Huard,146463,QB,WASHINGTON,1,1,0.0,0,340,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,1,1,0,1,0,0,0,100.0,0.0,0,0.0,0.0
Ty Thompson,146568,QB,OREGON,5,1,0.0,0,264,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,100.0,0,0.0,0.0
Lance Legendre,97779,QB,LA LAFAYET,1,1,0.0,0,207,0,0,0.0,0.0,0.0,100.0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0
Zakhari Franklin,97620,WR,UTSA,1,1,0.0,0,331,0,0,0.0,0.0,0.0,100.0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0
Jalen Kitna,146688,QB,FLORIDA,2,1,0.0,0,163,0,0,0.0,0.0,0.0,100.0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0
Kyre Duplessis,147082,WR,COAST CAR,1,1,0.0,0,141,0,0,0.0,0.0,0.0,100.0,0,1,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1,0.0,0.0
Bryson Daily,147303,QB,ARMY,2,1,0.0,0,114,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0,0.0,100.0
Lincoln Victor,97215,WR,WASH STATE,1,1,0.0,0,341,0,0,0.0,0.0,0.0,100.0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0
Isaiah Williams,97156,WR,ILLINOIS,1,1,0.0,0,187,0,0,0.0,0.0,0.0,100.0,0,1,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1,0.0,0.0
Tauskie Dove,84318,WR,MISSOURI,1,1,0.0,0,229,0,0,0.0,0.0,0.0,100.0,0,1,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1,0.0,0.0
Brenden Brady,83795,HB,UTSA,1,1,0.0,0,331,0,0,0.0,0.0,0.0,100.0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0
Jack Colletto,83540,FB,OREGON ST,2,1,0.0,0,265,0,0,0.0,0.0,0.0,100.0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0
Zeon Chriss,156733,QB,LA LAFAYET,1,1,0.0,0,207,0,0,0.0,100.0,100.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0
Bryce Carpenter,82101,QB,COAST CAR,3,1,0.0,0,141,0,0,0.0,100.0,100.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0
Jamarye Joiner,82071,WR,ARIZONA,1,1,0.0,0,109,0,1,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0,100.0,0.0
Hassan Beydoun,78185,WR,E MICHIGAN,1,1,0.0,0,160,0,0,0.0,0.0,0.0,100.0,0,1,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1,0.0,0.0
Chase Brown,77787,HB,ILLINOIS,1,1,0.0,0,187,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,100.0,0,0.0,0.0
Alan Bowman,77679,QB,MICHIGAN,2,1,0.0,0,222,0,0,0.0,100.0,100.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0
Quincy Patterson II,77626,QB,TEMPLE,2,1,0.0,0,306,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,1,1,0,1,0,0,0,100.0,0.0,0,0.0,0.0
Johnny Langan,77617,TE,RUTGERS,3,1,0.0,0,278,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,1,1,0,1,0,0,0,100.0,0.0,0,0.0,0.0
Nicco Marchiol,157363,QB,W VIRGINIA,1,1,0.0,0,343,0,0,0.0,100.0,100.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0
Rocco Becht,157567,QB,IOWA STATE,1,1,0.0,0,193,0,0,100.0,0.0,100.0,0.0,0,0,0,1,0,1,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0
Elijah Cooks,61501,WR,S JOSE ST,1,1,0.0,0,285,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,100.0,0,0.0,0.0
