player,player_id,position,team_name,player_game_count,allowed_pressure_dropbacks,ce_percent,declined_penalties,franchise_id,hits_allowed,hurries_allowed,lg_percent,lt_percent,ol_te_percent,other_percent,penalties,pressures_allowed,pressures_ce,pressures_lg,pressures_lt,pressures_off,pressures_ol_te,pressures_other,pressures_rg,pressures_rt,pressures_self,pressures_te,rg_percent,rt_percent,sacks_allowed,self_percent,te_percent
Jayden Clemons,100571,QB,WYOMING,1,1,0.0,0,351,0,0,0.0,100.0,100.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0
Brenden Brady,83795,HB,UTSA,1,1,0.0,0,331,0,0,0.0,0.0,0.0,100.0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0
Zeon Chriss,156733,QB,LA LAFAYET,1,1,0.0,0,207,0,0,0.0,100.0,100.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0
Rontavius Groves,40901,WR,TEXAS ST,1,1,0.0,0,314,0,0,0.0,0.0,0.0,100.0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0
Zakhari Franklin,97620,WR,UTSA,1,1,0.0,0,331,0,0,0.0,0.0,0.0,100.0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0
Demarcus Jones II,99614,HB,NC STATE,1,1,0.0,0,248,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,1,1,0,1,0,0,0,100.0,0.0,0,0.0,0.0
Kinkead Dent,99132,QB,OLE MISS,2,1,0.0,0,226,0,0,0.0,100.0,100.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0
Isaiah Williams,97156,WR,ILLINOIS,1,1,0.0,0,187,0,0,0.0,0.0,0.0,100.0,0,1,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1,0.0,0.0
Jamarye Joiner,82071,WR,ARIZONA,1,1,0.0,0,109,0,1,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0,100.0,0.0
Nicco Marchiol,157363,QB,W VIRGINIA,1,1,0.0,0,343,0,0,0.0,100.0,100.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0
Rocco Becht,157567,QB,IOWA STATE,1,1,0.0,0,193,0,0,100.0,0.0,100.0,0.0,0,0,0,1,0,1,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0
Tanner McGee,98215,QB,S ALABAMA,1,1,0.0,0,288,0,0,0.0,0.0,0.0,100.0,0,1,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1,0.0,0.0
Bryce Carpenter,82101,QB,COAST CAR,2,1,0.0,0,141,0,0,0.0,100.0,100.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0
Jack Colletto,83540,FB,OREGON ST,1,1,0.0,0,265,0,0,0.0,0.0,0.0,100.0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0
Michael Kern,97799,QB,WAKE,1,1,0.0,0,339,0,0,0.0,0.0,0.0,100.0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0
Kevin Jennings,158272,QB,SMU,1,1,0.0,0,287,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0.0,0.0,1,100.0,0.0
Thomas Castellanos,158433,QB,UCF,3,1,0.0,0,323,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,100.0,0,0.0,0.0
Austin Upshaw,60528,WR,SMU,1,1,0.0,0,287,0,0,0.0,0.0,0.0,100.0,0,1,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1,0.0,0.0
Thomaz Whitford,138497,TE,NEW MEX ST,1,1,0.0,0,242,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0,0.0,100.0
Jadon Haselwood,97791,WR,ARKANSAS,1,1,0.0,0,111,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0,0.0,100.0
Jensen Jones,133209,QB,AIR FORCE,1,1,0.0,0,101,0,0,0.0,0.0,0.0,100.0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0
CJ Lewis,61173,WR,BOWL GREEN,3,1,0.0,0,122,0,0,0.0,0.0,0.0,100.0,0,1,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1,0.0,0.0
Bryson Green,144651,WR,OKLA STATE,1,1,0.0,0,262,0,0,0.0,0.0,0.0,100.0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0
Sam Jackson,144682,QB,TCU,3,1,0.0,0,305,0,0,0.0,0.0,100.0,0.0,0,1,0,0,0,1,1,0,1,0,1,0,100.0,0.0,1,100.0,0.0
Braden Smith,61460,WR,LOUISVILLE,3,1,0.0,0,210,0,0,0.0,0.0,0.0,100.0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0
Elijah Cooks,61501,WR,S JOSE ST,1,1,0.0,0,285,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,100.0,0,0.0,0.0
CJ Harris,130594,QB,OHIO,2,1,0.0,0,259,0,0,0.0,100.0,100.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0
Michael Alaimo,129802,QB,PURDUE,2,1,0.0,0,273,0,0,100.0,0.0,100.0,0.0,0,0,0,1,0,1,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0
Christian Veilleux,145086,QB,PENN STATE,2,1,100.0,0,266,0,0,0.0,0.0,100.0,0.0,0,0,1,0,0,1,1,0,1,1,0,0,100.0,100.0,0,0.0,0.0
Braelon Allen,145159,HB,WISCONSIN,3,1,0.0,0,349,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0.0,0.0,0,0.0,100.0
Deacon Hill,145170,QB,WISCONSIN,1,1,100.0,0,349,0,0,0.0,0.0,100.0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0
Noah Kim,129623,QB,MICH STATE,3,1,0.0,0,223,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,1,1,0,1,1,0,0,100.0,100.0,0,0.0,0.0
Luke Doty,124230,QB,S CAROLINA,3,1,0.0,0,289,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,1,1,0,1,0,0,0,100.0,0.0,0,0.0,0.0
Koy Moore,124104,WR,AUBURN,1,1,0.0,0,115,0,0,0.0,0.0,0.0,100.0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0
Mason Garcia,123811,QB,E CAROLINA,1,1,0.0,0,156,0,0,0.0,0.0,0.0,100.0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0
Willie Taggart Jr.,123613,QB,FAU,2,1,0.0,0,165,0,0,0.0,100.0,100.0,0.0,0,0,0,0,1,1,1,0,0,1,0,0,0.0,100.0,0,0.0,0.0
Evan Prater,123576,QB,CINCINNATI,3,1,0.0,0,138,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,100.0,0,0.0,0.0
Garrett Greene,123420,QB,W VIRGINIA,2,1,0.0,0,343,0,0,100.0,0.0,100.0,0.0,0,0,0,1,0,1,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0
Tauskie Dove,84318,WR,MISSOURI,1,1,0.0,0,229,0,0,0.0,0.0,0.0,100.0,0,1,0,0,0,1,0,1,0,0,0,0,0.0,0.0,1,0.0,0.0
Khalan Laborn,57204,HB,MARSHALL,1,1,0.0,0,214,0,0,0.0,100.0,100.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0
Will Haskell,146153,QB,S DIEGO ST,2,1,0.0,0,284,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,1,1,0,1,0,0,0,100.0,0.0,0,0.0,0.0
Myles Price,123155,WR,TEXAS TECH,1,1,0.0,0,315,0,0,0.0,0.0,0.0,100.0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0.0,0,0.0,0.0
Johnny Langan,77617,TE,RUTGERS,2,1,0.0,0,278,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,1,1,0,1,0,0,0,100.0,0.0,0,0.0,0.0
Sam Huard,146463,QB,WASHINGTON,1,1,0.0,0,340,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,1,1,0,1,0,0,0,100.0,0.0,0,0.0,0.0
Ty Thompson,146568,QB,OREGON,4,1,0.0,0,264,0,0,0.0,0.0,100.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,100.0,0,0.0,0.0
